time,flux,moisture,temp,house,treatment,
2020/7/15 22:00,2.71,0.10725,24.125,H3,S2,
2020/7/15 23:00,3.36,0.10625,23.09,H3,S2,
2020/7/16 0:00,2.18,0.10575,22.47,H3,S2,
2020/7/16 1:00,2.72,0.10475,22.14,H3,S2,
2020/7/16 2:00,1.52,0.10425,21.6425,H3,S2,
2020/7/16 3:00,1.51,0.1035,21.255,H3,S2,
2020/7/16 4:00,NaN,0.10275,21.2925,H3,S2,
2020/7/16 5:00,2.2,0.1025,20.7375,H3,S2,
2020/7/16 6:00,4.53,0.1015,21.115,H3,S2,
2020/7/16 7:00,1.24,0.102,25.8375,H3,S2,
2020/7/16 8:00,1.15,0.102,29.9375,H3,S2,
2020/7/16 9:00,2.19,0.102,32.4825,H3,S2,
2020/7/16 10:00,1.63,0.1015,36.3,H3,S2,
2020/7/16 11:00,1.67,0.10125,39.28,H3,S2,
2020/7/16 12:00,3.59,0.1005,38.7575,H3,S2,
2020/7/16 13:00,3.13,0.10025,42.8075,H3,S2,
2020/7/16 14:00,2.63,0.0995,44.7525,H3,S2,
2020/7/16 15:00,2.53,0.09775,40.8925,H3,S2,
2020/7/16 16:00,1.89,0.09725,43.2325,H3,S2,
2020/7/16 17:00,2.02,0.095,38.5325,H3,S2,
2020/7/16 18:00,1.76,0.0935,33.8425,H3,S2,
2020/7/16 19:00,1.53,0.09175,31.56,H3,S2,
2020/7/16 20:00,2.42,0.091,31.1925,H3,S2,
2020/7/16 21:00,5.27,0.09025,30.9375,H3,S2,
2020/7/16 22:00,2.63,0.08925,29.5025,H3,S2,
2020/7/16 23:00,3.47,0.08875,28.6075,H3,S2,
2020/7/17 0:00,1.7,0.0875,28.1225,H3,S2,
2020/7/17 1:00,1.61,0.08725,27.6825,H3,S2,
2020/7/17 2:00,3.87,0.08675,27.5275,H3,S2,
2020/7/17 3:00,1.36,0.086,26.805,H3,S2,
2020/7/17 4:00,2.58,0.08575,26.195,H3,S2,
2020/7/17 5:00,1.8,0.085,25.3125,H3,S2,
2020/7/17 6:00,1.75,0.0845,25.38,H3,S2,
2020/7/17 7:00,1.96,0.0845,26.8325,H3,S2,
2020/7/17 8:00,2.12,0.08475,30.135,H3,S2,
2020/7/17 9:00,1.8,0.085,35.37,H3,S2,
2020/7/17 10:00,1.14,0.0855,38.655,H3,S2,
2020/7/17 11:00,1.32,0.08575,41.2175,H3,S2,
2020/7/17 12:00,1.41,0.086,42.745,H3,S2,
2020/7/17 13:00,1.22,0.0855,43.9925,H3,S2,
2020/7/17 14:00,0.98,0.085,42.745,H3,S2,
2020/7/17 15:00,1.14,0.08425,42.42,H3,S2,
2020/7/17 16:00,1.3,0.08375,43.72,H3,S2,
2020/7/17 17:00,1.85,0.0825,41.975,H3,S2,
2020/7/17 18:00,1.62,0.0815,35.8475,H3,S2,
2020/7/17 19:00,1.24,0.08,32.62,H3,S2,
2020/7/17 20:00,1.93,0.0795,30.7225,H3,S2,
2020/7/17 21:00,1.14,0.079,30.4775,H3,S2,
2020/7/17 22:00,2.93,0.078,29.985,H3,S2,
2020/7/17 23:00,3.51,0.07775,28.5275,H3,S2,
2020/7/18 0:00,1.41,0.07675,27.8075,H3,S2,
2020/7/18 1:00,2.61,0.07675,27.105,H3,S2,
2020/7/18 2:00,0.95,0.0765,27.2775,H3,S2,
2020/7/18 3:00,1.5,0.07575,27.3425,H3,S2,
2020/7/18 4:00,1.48,0.0755,26.53,H3,S2,
2020/7/18 5:00,1.49,0.07525,25.1,H3,S2,
2020/7/18 6:00,2.04,0.07425,24.695,H3,S2,
2020/7/18 7:00,1.41,0.0745,27.0975,H3,S2,
2020/7/18 8:00,0.74,0.0745,29.85,H3,S2,
2020/7/18 9:00,0.87,0.07475,33.01,H3,S2,
2020/7/18 10:00,1.59,0.0755,36.145,H3,S2,
2020/7/18 11:00,0.92,0.076,39.6025,H3,S2,
2020/7/18 12:00,1.36,0.0755,37.5725,H3,S2,
2020/7/18 13:00,1.12,0.0755,39.405,H3,S2,
2020/7/18 14:00,1.37,0.0755,44.1875,H3,S2,
2020/7/18 15:00,1.31,0.07525,40.8325,H3,S2,
2020/7/18 16:00,0.71,0.07425,40.875,H3,S2,
2020/7/18 17:00,1.25,0.07425,41.66,H3,S2,
2020/7/18 18:00,1.51,0.0735,38.2825,H3,S2,
2020/7/18 19:00,NaN,0.0725,33.665,H3,S2,
2020/7/18 20:00,1.17,0.07125,30.6275,H3,S2,
2020/7/18 21:00,1.25,0.071,29.2425,H3,S2,
2020/7/18 22:00,1.91,0.0705,28.7325,H3,S2,
2020/7/18 23:00,0.97,0.0705,28.955,H3,S2,
2020/7/19 0:00,1.03,0.06975,28.885,H3,S2,
2020/7/19 1:00,1.1,0.0695,27.675,H3,S2,
2020/7/19 2:00,1.03,0.06925,27.44,H3,S2,
2020/7/19 3:00,1.57,0.069,26.3825,H3,S2,
2020/7/19 4:00,1.68,0.0685,26.1275,H3,S2,
2020/7/19 5:00,1.21,0.068,26.12,H3,S2,
2020/7/19 6:00,1.23,0.068,26.5625,H3,S2,
2020/7/19 7:00,1.14,0.068,28.46,H3,S2,
2020/7/19 8:00,0.96,0.068,30.98,H3,S2,
2020/7/19 9:00,0.99,0.06825,32.8775,H3,S2,
2020/7/19 10:00,0.66,0.0685,34.4725,H3,S2,
2020/7/19 11:00,0.82,0.06875,39.4425,H3,S2,
2020/7/19 12:00,0.87,0.0695,43.525,H3,S2,
2020/7/19 13:00,1.26,0.06975,45.4525,H3,S2,
2020/7/19 14:00,0.86,0.069,42.8925,H3,S2,
2020/7/19 15:00,0.87,0.0685,40.725,H3,S2,
2020/7/19 16:00,0.8,0.06825,40.395,H3,S2,
2020/7/19 17:00,1.26,0.0675,40.245,H3,S2,
2020/7/19 18:00,0.74,0.0675,39.2125,H3,S2,
2020/7/19 19:00,1.19,0.06625,35.385,H3,S2,
2020/7/19 20:00,4.14,0.066,33.165,H3,S2,
2020/7/19 21:00,2.4,0.06525,31.4725,H3,S2,
2020/7/19 22:00,2.3,0.065,30.2725,H3,S2,
2020/7/19 23:00,2.1,0.0645,30.5775,H3,S2,
2020/7/20 0:00,2.39,0.06425,30.17,H3,S2,
2020/7/20 1:00,2.28,0.06375,29.405,H3,S2,
2020/7/20 2:00,0.89,0.0635,28.8425,H3,S2,
2020/7/20 3:00,2.61,0.0635,28.4425,H3,S2,
2020/7/20 4:00,2.59,0.06275,27.4625,H3,S2,
2020/7/20 5:00,2.29,0.0625,26.85,H3,S2,
2020/7/20 6:00,3.15,0.062,26.6525,H3,S2,
2020/7/20 7:00,1.49,0.062,28.225,H3,S2,
2020/7/20 8:00,1.03,0.06275,31.77,H3,S2,
2020/7/20 9:00,3.27,0.12725,29.34,H3,S2,
2020/7/20 10:00,2.15,0.1715,28.7025,H3,S2,
2020/7/20 11:00,2.9,0.16225,31.0125,H3,S2,
2020/7/20 12:00,2.26,0.15775,31.3675,H3,S2,
2020/7/20 13:00,2.9,0.15425,34.97,H3,S2,
2020/7/20 14:00,5.5,0.15025,40.135,H3,S2,
2020/7/20 15:00,2.42,0.145,36.4325,H3,S2,
2020/7/20 16:00,2.18,0.142,37.5325,H3,S2,
2020/7/20 17:00,1.87,0.139,36.985,H3,S2,
2020/7/20 18:00,1.9,0.13575,33.795,H3,S2,
2020/7/20 19:00,4.6,0.13325,30.315,H3,S2,
2020/7/20 20:00,NaN,0.1315,28.5875,H3,S2,
2020/7/20 21:00,4.68,0.13,27.295,H3,S2,
2020/7/20 22:00,3.98,0.12875,26.4925,H3,S2,
2020/7/20 23:00,2.05,0.12775,25.79,H3,S2,
2020/7/21 0:00,2.45,0.127,24.8125,H3,S2,
2020/7/21 1:00,3.12,0.126,23.99,H3,S2,
2020/7/21 2:00,2.84,0.125,24.12,H3,S2,
2020/7/21 3:00,3.99,0.124,23.82,H3,S2,
2020/7/21 4:00,2.93,0.123,23.4275,H3,S2,
2020/7/21 5:00,2.35,0.1225,22.515,H3,S2,
2020/7/21 6:00,2.7,0.122,23.5075,H3,S2,
2020/7/21 7:00,3.4,0.12175,27.0875,H3,S2,
2020/7/21 8:00,4.08,0.12125,29.0375,H3,S2,
2020/7/21 9:00,2.38,0.12025,32.315,H3,S2,
2020/7/21 10:00,1.32,0.11925,35.1975,H3,S2,
2020/7/21 11:00,1.23,0.1185,36.1325,H3,S2,
2020/7/21 12:00,1.62,0.117,37.4325,H3,S2,
2020/7/21 13:00,1.88,0.116,39.395,H3,S2,
2020/7/21 14:00,2.14,0.11425,39.8525,H3,S2,
2020/7/21 15:00,1.77,0.113,39.2175,H3,S2,
2020/7/21 16:00,1.65,0.11125,39.65,H3,S2,
2020/7/21 17:00,3.47,0.1095,36.6175,H3,S2,
2020/7/21 18:00,1.66,0.10775,32.7075,H3,S2,
2020/7/21 19:00,2.15,0.10625,30.7,H3,S2,
2020/7/21 20:00,2.51,0.105,26.9875,H3,S2,
2020/7/21 21:00,2.58,0.10375,25.18,H3,S2,
2020/7/21 22:00,1.2,0.103,25.165,H3,S2,
2020/7/21 23:00,2.4,0.1025,24.6725,H3,S2,
2020/7/22 0:00,1.15,0.10175,24.605,H3,S2,
2020/7/22 1:00,NaN,0.10175,24.88,H3,S2,
2020/7/22 2:00,1.77,0.10075,24.325,H3,S2,
2020/7/22 3:00,2.4,0.1005,23.7975,H3,S2,
2020/7/22 4:00,1.68,0.10025,23.8675,H3,S2,
2020/7/22 5:00,2.46,0.1,23.815,H3,S2,
2020/7/22 6:00,2.09,0.0995,24.0325,H3,S2,
2020/7/22 7:00,1.13,0.099,25.14,H3,S2,
2020/7/22 8:00,2.65,0.0995,29.0175,H3,S2,
2020/7/22 9:00,1.22,0.0995,32.5975,H3,S2,
2020/7/22 10:00,1.21,0.0995,35.64,H3,S2,
2020/7/22 11:00,1.11,0.09925,36.805,H3,S2,
2020/7/22 12:00,2.47,0.09875,37.46,H3,S2,
2020/7/22 13:00,1.55,0.09825,39.4725,H3,S2,
2020/7/22 14:00,2.01,0.09725,39.69,H3,S2,
2020/7/22 15:00,2.12,0.0965,38.545,H3,S2,
2020/7/22 16:00,1.79,0.0955,36.5925,H3,S2,
2020/7/22 17:00,2.09,0.09475,35.8925,H3,S2,
2020/7/22 18:00,1.35,0.09325,33.25,H3,S2,
2020/7/22 19:00,2.26,0.09225,31.4775,H3,S2,
2020/7/22 20:00,2.33,0.0915,29.8,H3,S2,
2020/7/22 21:00,1.67,0.0905,29.0375,H3,S2,
2020/7/22 22:00,1.45,0.09025,28.29,H3,S2,
2020/7/22 23:00,2.41,0.08925,27.8175,H3,S2,
2020/7/23 0:00,1.41,0.089,27.515,H3,S2,
2020/7/23 1:00,2.25,0.08875,27.0475,H3,S2,
2020/7/23 2:00,1.72,0.08775,26.74,H3,S2,
2020/7/23 3:00,2.34,0.0875,26.315,H3,S2,
2020/7/23 4:00,1.79,0.0875,25.8725,H3,S2,
2020/7/23 5:00,1.82,0.08675,25.205,H3,S2,
2020/7/23 6:00,1.64,0.08625,25.6425,H3,S2,
2020/7/23 7:00,NaN,0.087,28.7575,H3,S2,
2020/7/23 8:00,0.99,0.087,31.065,H3,S2,
2020/7/23 9:00,1.9,0.0865,29.14,H3,S2,
2020/7/23 10:00,1.03,0.085,24.0125,H3,S2,
2020/7/23 11:00,1.14,0.0845,23.9625,H3,S2,
2020/7/23 12:00,1.03,0.0845,24.1175,H3,S2,
2020/7/23 13:00,0.8,0.0845,26.555,H3,S2,
2020/7/23 14:00,0.74,0.0845,25.695,H3,S2,
2020/7/23 15:00,1.05,0.0835,24.0725,H3,S2,
2020/7/23 16:00,1.52,0.08325,23.5175,H3,S2,
2020/7/23 17:00,1.49,0.083,23.5125,H3,S2,
2020/7/23 18:00,0.82,0.083,23.0525,H3,S2,
2020/7/23 19:00,0.95,0.0825,22.815,H3,S2,
2020/7/23 20:00,1.01,0.08225,22.43,H3,S2,
2020/7/23 21:00,0.6,0.08225,22.445,H3,S2,
2020/7/23 22:00,1.51,0.082,22.0575,H3,S2,
2020/7/23 23:00,0.7,0.08175,21.965,H3,S2,
2020/7/24 0:00,1.04,0.08175,21.84,H3,S2,
2020/7/24 1:00,1.14,0.0815,22.0325,H3,S2,
2020/7/24 2:00,1.49,0.0815,22.06,H3,S2,
2020/7/24 3:00,NaN,0.08175,22.075,H3,S2,
2020/7/24 4:00,0.92,0.08125,21.9375,H3,S2,
2020/7/24 5:00,1.16,0.08125,21.9625,H3,S2,
2020/7/24 6:00,0.76,0.08125,22.15,H3,S2,
2020/7/24 7:00,1.24,0.0815,23.2325,H3,S2,
2020/7/24 8:00,1.15,0.0815,25.4675,H3,S2,
2020/7/24 9:00,0.93,0.0815,26.7,H3,S2,
2020/7/24 10:00,0.61,0.082,29.6075,H3,S2,
2020/7/24 11:00,0.72,0.0825,33.845,H3,S2,
2020/7/24 12:00,0.72,0.0825,34.355,H3,S2,
2020/7/24 13:00,0.91,0.0825,36.2775,H3,S2,
2020/7/24 14:00,0.76,0.0825,35.24,H3,S2,
2020/7/24 15:00,0.71,0.08225,36.8025,H3,S2,
2020/7/24 16:00,0.99,0.08075,28.6475,H3,S2,
2020/7/24 17:00,1.07,0.081,31.1575,H3,S2,
2020/7/24 18:00,1.6,0.08025,31.2675,H3,S2,
2020/7/24 19:00,2.34,0.07975,29.4125,H3,S2,
2020/7/24 20:00,2.22,0.079,27.62,H3,S2,
2020/7/24 21:00,1.3,0.0785,26.5325,H3,S2,
2020/7/24 22:00,1.4,0.0785,25.855,H3,S2,
2020/7/24 23:00,0.8,0.078,25.6225,H3,S2,
2020/7/25 0:00,1.02,0.0775,24.8525,H3,S2,
2020/7/25 1:00,1.02,0.077,24.0925,H3,S2,
2020/7/25 2:00,NaN,0.07725,24.1575,H3,S2,
2020/7/25 3:00,1.37,0.077,24.16,H3,S2,
2020/7/25 4:00,1.15,0.077,23.7775,H3,S2,
2020/7/25 5:00,1.28,0.0765,23.6725,H3,S2,
2020/7/25 6:00,1.17,0.0765,23.6025,H3,S2,
2020/7/25 7:00,0.72,0.0765,24.6625,H3,S2,
2020/7/25 8:00,1.09,0.07675,27.8625,H3,S2,
2020/7/25 9:00,0.64,0.07725,31.38,H3,S2,
2020/7/25 10:00,0.73,0.0775,33.025,H3,S2,
2020/7/25 11:00,0.83,0.07725,32.56,H3,S2,
2020/7/25 12:00,0.87,0.0775,35.2025,H3,S2,
2020/7/25 13:00,0.91,0.0775,38.1525,H3,S2,
2020/7/25 14:00,0.82,0.0775,40.6175,H3,S2,
2020/7/25 15:00,0.83,0.078,42.74,H3,S2,
2020/7/25 16:00,0.92,0.07775,42.3075,H3,S2,
2020/7/25 17:00,0.58,0.07675,40.0875,H3,S2,
2020/7/25 18:00,0.67,0.07625,37.47,H3,S2,
2020/7/25 19:00,0.86,0.075,32.7075,H3,S2,
2020/7/25 20:00,1.88,0.074,29.71,H3,S2,
2020/7/25 21:00,0.92,0.0735,28.2375,H3,S2,
2020/7/25 22:00,0.57,0.0725,27.5475,H3,S2,
2020/7/25 23:00,0.76,0.073,27.49,H3,S2,
2020/7/26 0:00,0.67,0.0725,27.035,H3,S2,
2020/7/26 1:00,1.36,0.07175,25.8,H3,S2,
2020/7/26 2:00,1.25,0.07175,24.665,H3,S2,
2020/7/26 3:00,0.98,0.0715,23.9875,H3,S2,
2020/7/26 4:00,1.01,0.071,23.6,H3,S2,
2020/7/26 5:00,1.35,0.0705,23.2025,H3,S2,
2020/7/26 6:00,1.07,0.071,23.38,H3,S2,
2020/7/26 7:00,0.53,0.071,27.3,H3,S2,
2020/7/26 8:00,0.98,0.07175,31.53,H3,S2,
2020/7/26 9:00,0.99,0.072,34.7425,H3,S2,
2020/7/26 10:00,0.96,0.0725,38.1125,H3,S2,
2020/7/26 11:00,0.56,0.073,40.8775,H3,S2,
2020/7/26 12:00,1.09,0.07325,43.6675,H3,S2,
2020/7/26 13:00,1.3,0.073,44.6925,H3,S2,
2020/7/26 14:00,0.88,0.073,44.905,H3,S2,
2020/7/26 15:00,0.54,0.07225,42.05,H3,S2,
2020/7/26 16:00,0.72,0.0725,45.2225,H3,S2,
2020/7/26 17:00,0.53,0.0715,43.0475,H3,S2,
2020/7/26 18:00,0.75,0.07075,40.2425,H3,S2,
2020/7/26 19:00,0.72,0.06975,36.51,H3,S2,
2020/7/26 20:00,1.94,0.069,33.0375,H3,S2,
2020/7/26 21:00,1.04,0.0685,32.025,H3,S2,
2020/7/26 22:00,1.44,0.068,31.35,H3,S2,
2020/7/26 23:00,NaN,0.06775,29.9925,H3,S2,
2020/7/27 0:00,0.68,0.067,29.0375,H3,S2,
2020/7/27 1:00,0.86,0.067,28.1025,H3,S2,
2020/7/27 2:00,1.05,0.0665,27.205,H3,S2,
2020/7/27 3:00,1.33,0.06625,26.9275,H3,S2,
2020/7/27 4:00,0.87,0.066,26.3425,H3,S2,
2020/7/27 5:00,1.32,0.06575,25.1725,H3,S2,
2020/7/27 6:00,1.22,0.0655,25.2475,H3,S2,
2020/7/27 7:00,0.48,0.066,28.9725,H3,S2,
2020/7/27 8:00,1.01,0.06625,32.13,H3,S2,
2020/7/27 9:00,0.6,0.0665,35.66,H3,S2,
2020/7/27 10:00,0.85,0.0675,40.09,H3,S2,
2020/7/27 11:00,0.79,0.0675,43.5925,H3,S2,
2020/7/27 12:00,0.75,0.0675,42.7075,H3,S2,
2020/7/27 13:00,0.88,0.0665,40.73,H3,S2,
2020/7/27 14:00,1.38,0.06725,44.02,H3,S2,
2020/7/27 15:00,1.35,0.13575,34.4475,H3,S2,
2020/7/27 16:00,4.26,0.1345,32.385,H3,S2,
2020/7/27 17:00,1.68,0.13125,28.3675,H3,S2,
2020/7/27 18:00,2.91,0.12925,27.8525,H3,S2,
2020/7/27 19:00,1.96,0.12825,27.5575,H3,S2,
2020/7/27 20:00,2.18,0.1265,26.44,H3,S2,
2020/7/27 21:00,1.95,0.1255,25.8775,H3,S2,
2020/7/27 22:00,NaN,0.12475,25.6875,H3,S2,
2020/7/27 23:00,NaN,0.12325,25.405,H3,S2,
2020/7/28 0:00,3.8,0.12275,24.8125,H3,S2,
2020/7/28 1:00,4.37,0.12175,24.435,H3,S2,
2020/7/28 2:00,1.58,0.12075,24.2425,H3,S2,
2020/7/28 3:00,2.61,0.12,23.8125,H3,S2,
2020/7/28 4:00,3.33,0.11925,23.4125,H3,S2,
2020/7/28 5:00,2.37,0.11875,22.965,H3,S2,
2020/7/28 6:00,3.59,0.118,23.005,H3,S2,
2020/7/28 7:00,3.8,0.11775,26.325,H3,S2,
2020/7/28 8:00,2.83,0.1175,29.0875,H3,S2,
2020/7/28 9:00,3.46,0.117,31.6275,H3,S2,
2020/7/28 10:00,1.72,0.11675,35.67,H3,S2,
2020/7/28 11:00,1.55,0.1155,38.09,H3,S2,
2020/7/28 12:00,2.61,0.11425,39.8925,H3,S2,
2020/7/28 13:00,1.67,0.1115,33.7175,H3,S2,
2020/7/28 14:00,2.59,0.1095,27.84,H3,S2,
2020/7/28 15:00,2.23,0.1095,33.7775,H3,S2,
2020/7/28 16:00,NaN,0.109,37.77,H3,S2,
2020/7/28 17:00,1.51,0.1075,37.6425,H3,S2,
2020/7/28 18:00,NaN,0.1055,34.6825,H3,S2,
2020/7/28 19:00,1.12,0.104,31.865,H3,S2,
2020/7/28 20:00,3.96,0.103,29.61,H3,S2,
2020/7/28 21:00,1.91,0.102,28.475,H3,S2,
2020/7/28 22:00,2.06,0.10125,27.8875,H3,S2,
2020/7/28 23:00,3.75,0.1005,27.175,H3,S2,
2020/7/29 0:00,2.34,0.0995,25.8925,H3,S2,
2020/7/29 1:00,1.8,0.099,24.9925,H3,S2,
2020/7/29 2:00,1.56,0.0985,24.205,H3,S2,
2020/7/29 3:00,1.29,0.098,23.6475,H3,S2,
2020/7/29 4:00,2.62,0.097,23.205,H3,S2,
2020/7/29 5:00,1.59,0.09675,22.8925,H3,S2,
2020/7/29 6:00,1.27,0.0965,22.9775,H3,S2,
2020/7/29 7:00,NaN,0.09675,26.3625,H3,S2,
2020/7/29 8:00,2.12,0.0965,30.39,H3,S2,
2020/7/29 9:00,2,0.097,33.3475,H3,S2,
2020/7/29 10:00,1.24,0.0965,36.3325,H3,S2,
2020/7/29 11:00,1.25,0.09625,39.07,H3,S2,
2020/7/29 12:00,1.13,0.096,41.85,H3,S2,
2020/7/29 13:00,1.39,0.09575,43.395,H3,S2,
2020/7/29 14:00,1.71,0.09525,44.65,H3,S2,
2020/7/29 15:00,1.22,0.09425,45.3525,H3,S2,
2020/7/29 16:00,1.35,0.09325,44.5725,H3,S2,
2020/7/29 17:00,1.16,0.09175,42.5675,H3,S2,
2020/7/29 18:00,1.4,0.09025,39.4625,H3,S2,
2020/7/29 19:00,1.78,0.0885,35.0075,H3,S2,
2020/7/29 20:00,1.59,0.0875,32.2775,H3,S2,
2020/7/29 21:00,1.86,0.0865,29.885,H3,S2,
2020/7/29 22:00,1.91,0.08525,28.585,H3,S2,
2020/7/29 23:00,1.58,0.085,27.815,H3,S2,
2020/7/30 0:00,1.44,0.084,26.8675,H3,S2,
2020/7/30 1:00,2.33,0.08375,26.21,H3,S2,
2020/7/30 2:00,1.09,0.0835,25.5825,H3,S2,
2020/7/30 3:00,1.61,0.0825,24.9375,H3,S2,
2020/7/30 4:00,1.96,0.08225,24.4225,H3,S2,
2020/7/30 5:00,1.77,0.08225,23.9875,H3,S2,
2020/7/30 6:00,1.95,0.08175,24.04,H3,S2,
2020/7/30 7:00,1.26,0.082,27.4125,H3,S2,
2020/7/30 8:00,1.94,0.0825,31.4575,H3,S2,
2020/7/30 9:00,1.99,0.0825,34.9725,H3,S2,
2020/7/30 10:00,0.93,0.08325,38.715,H3,S2,
2020/7/30 11:00,1.21,0.08325,41.255,H3,S2,
2020/7/30 12:00,1.11,0.0835,43.5625,H3,S2,
2020/7/30 13:00,0.93,0.0835,45.28,H3,S2,
2020/7/30 14:00,1.07,0.08325,47.5575,H3,S2,
2020/7/30 15:00,1.02,0.08225,47.9225,H3,S2,
2020/7/30 16:00,0.96,0.08125,46.8375,H3,S2,
2020/7/30 17:00,1.07,0.0805,44.82,H3,S2,
2020/7/30 18:00,1.12,0.079,41.64,H3,S2,
2020/7/30 19:00,0.92,0.078,37.2225,H3,S2,
2020/7/30 20:00,1.71,0.0765,33.2725,H3,S2,
2020/7/30 21:00,1.44,0.076,30.84,H3,S2,
2020/7/30 22:00,1.39,0.07525,29.945,H3,S2,
2020/7/30 23:00,1.47,0.075,29.4025,H3,S2,
2020/7/31 0:00,2.29,0.07425,28.7,H3,S2,
2020/7/31 1:00,1.2,0.074,28.67,H3,S2,
2020/7/31 2:00,1.28,0.07375,28.5325,H3,S2,
2020/7/31 3:00,1.28,0.07325,27.7825,H3,S2,
2020/7/31 4:00,1.06,0.073,26.9825,H3,S2,
2020/7/31 5:00,1.32,0.0725,25.45,H3,S2,
2020/7/31 6:00,2.34,0.072,24.5925,H3,S2,
2020/7/31 7:00,NaN,0.072,26.0475,H3,S2,
2020/7/31 8:00,NaN,0.07275,31.1,H3,S2,
2020/7/31 9:00,1.13,0.073,35.015,H3,S2,
2020/7/31 10:00,NaN,0.07375,38.94,H3,S2,
2020/7/31 11:00,NaN,0.074,41.92,H3,S2,
2020/7/31 12:00,1.11,0.07425,44.55,H3,S2,
2020/7/31 13:00,0.92,0.0745,46.7975,H3,S2,
2020/7/31 14:00,1.17,0.07375,48.905,H3,S2,
2020/7/31 15:00,0.99,0.0735,49.305,H3,S2,
2020/7/31 16:00,1.12,0.073,48.2275,H3,S2,
2020/7/31 17:00,0.9,0.07175,46.2125,H3,S2,
2020/7/31 18:00,2.12,0.0705,42.2425,H3,S2,
2020/7/31 19:00,1.21,0.0695,38.2425,H3,S2,
2020/7/31 20:00,1.74,0.06875,34.68,H3,S2,
2020/7/31 21:00,1.1,0.06775,33.025,H3,S2,
2020/7/31 22:00,1.83,0.0675,31.805,H3,S2,
2020/7/31 23:00,1.27,0.06675,30.01,H3,S2,
2020/8/1 0:00,0.98,0.0665,28.745,H3,S2,
2020/8/1 1:00,0.99,0.066,28.8975,H3,S2,
2020/8/1 2:00,1.18,0.066,29.57,H3,S2,
2020/8/1 3:00,1.18,0.0655,27.7975,H3,S2,
2020/8/1 4:00,1.23,0.06525,27.045,H3,S2,
2020/8/1 5:00,1.07,0.065,26.6175,H3,S2,
2020/8/1 6:00,1.64,0.06475,26.0425,H3,S2,
2020/8/1 7:00,1.07,0.065,27.6575,H3,S2,
2020/8/1 8:00,1.66,0.0655,32.6025,H3,S2,
2020/8/1 9:00,1.48,0.0655,35.905,H3,S2,
2020/8/1 10:00,0.87,0.06625,39.72,H3,S2,
2020/8/1 11:00,0.86,0.0665,42.7425,H3,S2,
2020/8/1 12:00,0.91,0.0665,45.27,H3,S2,
2020/8/1 13:00,1.23,0.0665,47.2475,H3,S2,
2020/8/1 14:00,1.13,0.0665,49.035,H3,S2,
2020/8/1 15:00,1.12,0.06575,49.0075,H3,S2,
2020/8/1 16:00,1.03,0.06525,47.555,H3,S2,
2020/8/1 17:00,0.88,0.0645,45.6725,H3,S2,
2020/8/1 18:00,1,0.06325,41.9325,H3,S2,
2020/8/1 19:00,0.98,0.06225,37.5775,H3,S2,
2020/8/1 20:00,0.95,0.0615,35.6,H3,S2,
2020/8/1 21:00,0.92,0.06125,34.065,H3,S2,
2020/8/1 22:00,1.17,0.0605,31.3725,H3,S2,
2020/8/1 23:00,1.08,0.06025,31.285,H3,S2,
2020/8/2 0:00,0.99,0.06,30.195,H3,S2,
2020/8/2 1:00,1.65,0.0595,29.295,H3,S2,
2020/8/2 2:00,1.02,0.0595,27.6325,H3,S2,
2020/8/2 3:00,1.02,0.05875,26.7125,H3,S2,
2020/8/2 4:00,1.46,0.0585,26.31,H3,S2,
2020/8/2 5:00,1.27,0.0585,25.94,H3,S2,
2020/8/2 6:00,1.17,0.0585,25.835,H3,S2,
2020/8/2 7:00,1.13,0.0585,27.6825,H3,S2,
2020/8/2 8:00,0.89,0.0585,30.1,H3,S2,
2020/8/2 9:00,0.96,0.0595,33.535,H3,S2,
2020/8/2 10:00,0.86,0.05925,37.88,H3,S2,
2020/8/2 11:00,1.15,0.0595,41.05,H3,S2,
2020/8/2 12:00,0.89,0.06,43.265,H3,S2,
2020/8/2 13:00,1.09,0.06,45.93,H3,S2,
2020/8/2 14:00,1.08,0.06,48.415,H3,S2,
2020/8/2 15:00,1.03,0.05975,47.8725,H3,S2,
2020/8/2 16:00,1.09,0.059,46.5875,H3,S2,
2020/8/2 17:00,0.92,0.058,43.3375,H3,S2,
2020/8/2 18:00,0.74,0.05775,41.99,H3,S2,
2020/8/2 19:00,0.84,0.05675,38.155,H3,S2,
2020/8/2 20:00,1.05,0.05625,35.1725,H3,S2,
2020/8/2 21:00,1,0.0555,33.1575,H3,S2,
2020/8/2 22:00,1.24,0.05525,32.1125,H3,S2,
2020/8/2 23:00,0.9,0.055,31.11,H3,S2,
2020/8/3 0:00,1.2,0.05475,29.96,H3,S2,
2020/8/3 1:00,0.88,0.054,29.035,H3,S2,
2020/8/3 2:00,1.01,0.054,28.07,H3,S2,
2020/8/3 3:00,0.9,0.054,27.505,H3,S2,
2020/8/3 4:00,1.12,0.054,27.475,H3,S2,
2020/8/3 5:00,0.84,0.0535,27.4275,H3,S2,
2020/8/3 6:00,1.09,0.0535,27.425,H3,S2,
2020/8/3 7:00,1.54,0.0535,28.7625,H3,S2,
2020/8/3 8:00,0.98,0.05375,32.1575,H3,S2,
2020/8/3 9:00,0.9,0.0545,36.1475,H3,S2,
2020/8/3 10:00,0.99,0.117,34.045,H3,S2,
2020/8/3 11:00,2.43,0.13525,36.2525,H3,S2,
2020/8/3 12:00,2.17,0.1305,37.4175,H3,S2,
